Restaurant ID,Name,Aggregate Rating,Rating Subtitle,Votes,Dining Review Count,Delivery Rating,Delivery Review Count,Cost for Two,Cost for One,Locality,Address,Cuisine,City,latitude,longitude
19368382,Kunafa,4.1,Very Good,31,0,4.1,31,₹500 for two,₹200 for one,"Chhatarpur, New Delhi","Plot 50, Khasra 619/98, Tyagi Compound, Ram Colony Road, Chhatarpur, New Delhi","Desserts, Middle Eastern, Lebanese, Beverages",Delhi NCR,28.5045,77.1736
20257433,NYC.PIE Pizza,4.0,Very Good,196,8,4.0,188,₹750 for two,₹400 for one,"Malviya Nagar, New Delhi","Shop 82, Haruan Colony, Begumpur, Malviya Nagar, New Delhi","Pizza, Pasta, Fast Food",Delhi NCR,28.53387,77.20691
20298012,Bowls @ 99 by Call Chotu,4.1,Very Good,576,0,4.1,576,₹750 for two,₹400 for one,"Vasant Kunj, New Delhi","Plot 1, Masoodpur Diary Farm, Vasant Kunj, New Delhi","North Indian, Chinese, Pasta, Thai",Delhi NCR,28.53151,77.15021
20479356,Body Power Cafe,4.3,Very Good,403,0,4.3,403,₹750 for two,₹400 for one,"Sainik Farms, New Delhi","Plot 6, 1st Floor, Saidulajab, Main IGNOU Road, Sainik Farms, New Delhi","Cafe, Coffee, Beverages, Healthy Food, Salad, North Indian, Continental",Delhi NCR,28.50555,77.21413
1505,Shri Ram Sweet House,4.1,Very Good,553,0,4.1,553,₹250 for two,₹400 for one,"JNU, New Delhi","DDA Market, Ber Sarai, Near IIT Delhi Hostel Gate, JNU, New Delhi","Mithai, North Indian, South Indian, Chinese, Street Food",Delhi NCR,28.54912,77.17654
300302,Nikashee,4.0,Very Good,"5,458",747,4.1,"4,711","₹1,000 for two",₹400 for one,"Malviya Nagar, New Delhi","E-1/12, Ground Floor, Main Market, Malviya Nagar, New Delhi","Chinese, Asian, Seafood, Thai, Beverages",Delhi NCR,28.53387,77.20691
19560855,Stilton Cafe,4.0,Very Good,"1,029",109,4.1,920,₹450 for two,₹400 for one,"Vasant Kunj, New Delhi","Shop 1, LSC 7, C 8, Vasant Kunj, New Delhi","Burger, Pizza, Shawarma, Fast Food, North Indian, Chinese, Momos, Beverages",Delhi NCR,28.53151,77.15021
5732,Elma's Bakery & Kitchen,4.1,Very Good,"8,389","2,380",4.2,"6,009","₹1,800 for two",₹400 for one,"Hauz Khas Village, New Delhi","31, 2nd Floor, Hauz Khas Village, New Delhi","Bakery, Italian, Continental, Beverages",Delhi NCR,28.55345,77.19416
20591807,Crazy Bite,4.3,Very Good,42,0,4.3,42,₹300 for two,₹400 for one,"Moti Bagh, New Delhi","Shop 1, Begum Zaidi Market, Moti Bagh, New Delhi","Chinese, North Indian, Rolls, Momos, Fast Food",Delhi NCR,28.58374,77.16465
18400748,Natural Ice Cream,4.6,Excellent,10.2K,650,4.5,"9,508",₹300 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","A-44, Ground Floor, Block A, Near Lajpat Nagar Metro Station, Lajpat Nagar 2, New Delhi","Ice Cream, Desserts, Shake, Beverages",Delhi NCR,28.5657,77.24812
147,Subway,3.2,Average,"7,572",285,3.8,"7,287",₹400 for two,₹100 for one,"M Block Market, Greater Kailash 1 (GK1), New Delhi","M28, First Floor, M Block Market, Greater Kailash 1 (GK 1), New Delhi","Healthy Food, Sandwich, Fast Food, Wraps, Salad, Beverages",Delhi NCR,28.55014,77.23567
18365894,Behrouz Biryani,4.3,Very Good,"7,364",0,4.3,"7,364",₹750 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","D 25, Shop 8, Ground Floor, Lajpat Nagar 2, New Delhi","Biryani, Mughlai, Kebabs",Delhi NCR,28.5657,77.24812
19042503,BOX8 - Desi Meals,4.5,Excellent,"4,573",0,4.5,"4,573",₹450 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","North Indian, Wraps, Fast Food, Biryani, Ice Cream, Desserts",Delhi NCR,28.5657,77.24812
19631395,Wendy's Burgers,4.2,Very Good,"3,458",0,4.2,"3,458",₹350 for two,₹100 for one,"Defence Colony, New Delhi","Plot 59 B, 2nd Floor, Kotla Mubarak Pur, Defence Colony, New Delhi","Burger, Fast Food, American",Delhi NCR,28.573,77.23358
19639380,Dana Choga,4.4,Very Good,"6,674",0,4.4,"6,674","₹1,100 for two",₹100 for one,"Shahpur Jat, New Delhi","252 B, Ground Floor, Shahpur Jat, New Delhi","North Indian, Mughlai, Kebab, Chinese, Asian, Desserts",Delhi NCR,28.54859,77.21395
18632302,Faasos - Wraps & Rolls,4.1,Very Good,"7,524",0,4.1,"7,524",₹450 for two,₹100 for one,"Defence Colony, New Delhi","B-59, 2nd Floor, Nearby Jwalaprasad Building, Kotla Mubarakpur Main Road, Defence Colony, New Delhi","Rolls, Wraps, Shawarma",Delhi NCR,28.573,77.23358
18432239,Oven Story Pizza - Standout Toppings,4.3,Very Good,"4,256",0,4.3,"4,256",₹400 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","D 25, Shop 8, Ground Floor, Lajpat Nagar 2, New Delhi","Pizza, Italian, Pasta",Delhi NCR,28.5657,77.24812
19280557,Sandoz,4.3,Very Good,"5,595",331,4.3,"5,264",₹950 for two,₹100 for one,"Nehru Place, New Delhi","43, Ground Floor, Chiranjivi Tower, Nehru Place, New Delhi","North Indian, Chinese, Mughlai, Rolls, Fast Food, Pizza",Delhi NCR,28.55082,77.2555
18261188,Chaayos Chai+Snacks=Relax,4.1,Very Good,12.6K,655,4.4,12K,₹450 for two,₹100 for one,"Nehru Place, New Delhi","Unit 2, Ground Floor, Paras Cinema Building 1, Nehru Place, New Delhi","Tea, Cafe, Coffee, Rolls, Fast Food, Beverages",Delhi NCR,28.55082,77.2555
19042490,MOJO Pizza - 2X Toppings,4.4,Very Good,663,0,4.4,663,₹400 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","Pizza, Fast Food, Desserts, Beverages",Delhi NCR,28.5657,77.24812
20680817,FroGo - One Stop Ice Cream Shop,4.4,Very Good,"1,005",0,4.4,"1,005",₹200 for two,₹100 for one,"Lajpat Nagar 1, New Delhi","Shop C-108, Ground Floor, Defence Colony, Lajpat Nagar 1, New Delhi","Ice Cream, Desserts",Delhi NCR,28.57813,77.23887
19183016,The Biryani Life,4.2,Very Good,328,0,4.2,328,₹400 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","D 25, Shop 8, Ground Floor, Lajpat Nagar 2, New Delhi","Biryani, Mughlai, Kebabs",Delhi NCR,28.5657,77.24812
20390412,NH1 Bowls - Highway To North,4.5,Excellent,613,0,4.5,613,₹400 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","North Indian, Fast Food, Desserts, Beverages",Delhi NCR,28.5657,77.24812
20390405,ZAZA Mughal Biryani,4.4,Very Good,210,0,4.4,210,₹600 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","Biryani, North Indian, Desserts",Delhi NCR,28.5657,77.24812
18694473,Bhookemon,4.3,Very Good,14.2K,0,4.3,14.2K,₹500 for two,₹100 for one,"Lala Lajpat Rai Marg, New Delhi","41, Ground Floor, Punjabi Mohalla, Zamrudpur, Lala Lajpat Rai Marg, New Delhi",North Indian,Delhi NCR,28.60522,77.24016
20262414,Food Bus Of India,3.9,Good,"3,919","2,525",4.0,"1,394",₹500 for two,₹100 for one,"Lajpat Nagar 1, New Delhi","Near Metro Station Gate 5, Lajpat Nagar 1, New Delhi","Fast Food, North Indian, Biryani, Beverages, Desserts, Burger",Delhi NCR,28.57813,77.23887
18715925,Burger Singh - Big Punjabi Burgers,4.2,Very Good,22K,0,4.2,22K,₹400 for two,₹100 for one,"Kalkaji, New Delhi","B-91, 1st Floor, Kalkaji Main Road, Kalkaji, New Delhi","Burger, Fast Food, Momos, Beverages",Delhi NCR,28.53691,77.26103
20806081,Daily Kitchen - Homestyle Meals,4.4,Very Good,153,0,4.4,153,₹200 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Defence Colony, Lajpat Nagar 2, New Delhi","North Indian, Desserts, Beverages",Delhi NCR,28.5657,77.24812
20284831,Kwality Walls Frozen Dessert And Ice Cream Shop,4.4,Very Good,730,0,4.4,730,₹200 for two,₹100 for one,"Kailash Colony, New Delhi","119-A, Ground Floor, Zamrudpur, Kailash Colony, New Delhi","Ice Cream, Desserts",Delhi NCR,28.55449,77.24097
19367999,Itminaan Matka Biryani - Slow Cooked,4.3,Very Good,178,0,4.3,178,₹500 for two,₹100 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","Biryani, North Indian, Mughlai",Delhi NCR,28.5657,77.24812
19427893,Yum Yum Cha,4.3,Very Good,818,0,4.3,818,"₹2,000 for two",₹600 for one,"Greater Kailash 1 (GK1), New Delhi","23, Community Centre, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","Asian, Chinese, Thai, Japanese, Sushi, Oriental, Ice Cream, Desserts",Delhi NCR,28.54759,77.24194
18719777,34 Chowringhee Lane,4.0,Very Good,"4,884",0,4.0,"4,884",₹400 for two,₹600 for one,"Lajpat Nagar 4, New Delhi","C-28, Ground Floor, Amar Colony, Lajpat Nagar 4, New Delhi","Rolls, Shawarma, Momos, Fast Food, Desserts, Shake, Beverages",Delhi NCR,28.56425,77.23433
18551669,Sweet Truth - Cake and Desserts,4.1,Very Good,"1,433",0,4.1,"1,433",₹400 for two,₹600 for one,"Lajpat Nagar 2, New Delhi","D-25, Shop 8, Ground Floor, Lajpat Nagar 2, New Delhi","Desserts, Bakery, Ice Cream",Delhi NCR,28.5657,77.24812
19417513,Krispy Kreme,4.1,Very Good,"2,741",0,4.1,"2,741",₹300 for two,₹600 for one,"Lala Lajpat Rai Marg, New Delhi","87/3, Zamrudpur, Opposite N-264, Greater Kailash 1 (GK 1), Lala Lajpat Rai Marg, New Delhi","Desserts, Beverages",Delhi NCR,28.60522,77.24016
20505817,Grameen Kulfi,4.5,Excellent,329,0,4.5,329,₹300 for two,₹600 for one,"Chittaranjan Park, New Delhi","Shop K1/38, Chittaranjan Park, New Delhi","Ice Cream, Desserts",Delhi NCR,28.5384,77.24832
18534152,Firangi Bake,3.9,Good,890,0,3.9,890,₹450 for two,₹600 for one,"Lajpat Nagar 2, New Delhi","D 25, Shop 8, Ground Floor, Lajpat Nagar 2, New Delhi","Italian, Mexican, Pasta",Delhi NCR,28.5657,77.24812
20390416,LeanCrust Pizza - ThinCrust Experts,4.4,Very Good,110,0,4.4,110,₹400 for two,₹600 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","Pizza, Italian, Fast Food, Desserts",Delhi NCR,28.5657,77.24812
18322518,Nazeer Delicacies,3.5,Good,"1,612",119,3.7,"1,493","₹1,000 for two",₹600 for one,"The India Mall, New Friends Colony, New Delhi","Shop 45-46, Floor 1, The India Mall, New Friends Colony, New Delhi","Mughlai, North Indian, Biryani, Kebab, Rolls",Delhi NCR,28.57859,77.26873
20844516,Tim Hortons,4.1,Very Good,282,64,4.2,218,₹800 for two,₹600 for one,"Epicuria Food Mall, Nehru Place, New Delhi","FC 14, Lower Ground Floor, TDI Epicuria, Metro Station, Nehru Place, New Delhi","Cafe, Coffee, Beverages, Italian, Sandwich, Fast Food",Delhi NCR,28.55106,77.25203
20357116,Diggin,4.0,Very Good,773,110,4.3,663,"₹1,900 for two",₹600 for one,"Bikaner House, New Delhi","Bikaner House, Pandara Road Market, New Delhi","Italian, Continental, Burger, Pasta, Sandwich, Desserts, Beverages, Coffee",Delhi NCR,28.6087,77.2303
18277002,Relax Xpress,4.1,Very Good,"2,344",88,4.2,"2,256","₹1,000 for two",₹600 for one,"Greater Kailash 2 (GK2), New Delhi","Shop 22, Ground Floor, Savitri Cinema Complex, Greater Kailash 2 (GK 2), New Delhi","North Indian, Mughlai, Kebab, Biryani, Chinese, Wraps",Delhi NCR,28.53232,77.24275
19329370,Mealful Rolls - India's Biggest Rolls,4.3,Very Good,278,0,4.3,278,₹400 for two,₹200 for one,"Lajpat Nagar 2, New Delhi","K-101-B, First Floor, Park Line, Defence Colony, Lajpat Nagar 2, New Delhi","Rolls, North Indian, Desserts, Beverages",Delhi NCR,28.5657,77.24812
304910,KFC,3.8,Good,18.7K,662,4.1,18.1K,₹400 for two,₹200 for one,"Epicuria Food Mall, Nehru Place, New Delhi","Epicuria Mall, Near Nehru Place Metro Station, Nehru Place, New Delhi","Burger, Fast Food, Biryani, Desserts, Beverages",Delhi NCR,28.55106,77.25203
196,McDonald's,4.0,Very Good,24.7K,528,4.2,24.1K,₹400 for two,₹200 for one,"Nehru Place, New Delhi","Shop 1, Plot 45, Satyam Cinema Complex, Nehru Place, New Delhi","Burger, Wraps, Fast Food, Desserts, Beverages",Delhi NCR,28.55082,77.2555
1396,Brown Sugar - OG Wheat Momos & More,3.9,Good,20.7K,"1,278",4.0,19.4K,₹400 for two,₹200 for one,"M Block Market, Greater Kailash 1 (GK1), New Delhi","M-73, M Block Market, Greater Kailash 1 (GK 1), New Delhi","Momos, Sandwich, Beverages, Shake, Fast Food, Bakery, Coffee, Chinese",Delhi NCR,28.55014,77.23567
308331,Pizza Hut,3.7,Good,"4,639",252,4.1,"4,387",₹600 for two,₹200 for one,"Nehru Place, New Delhi","Shop 8&9, Plot 45, Ground Floor, Satyam Cinema Complex, Nehru Place, New Delhi","Pizza, Fast Food, Italian",Delhi NCR,28.55082,77.2555
310780,Burger King,3.7,Good,43.3K,"1,218",4.0,42.1K,₹400 for two,₹200 for one,"Epicuria Food Mall, Nehru Place, New Delhi","Epicuria Food Mall, Near Nehru Place Metro Station, Nehru Place, New Delhi","Burger, Fast Food, Desserts, Shake",Delhi NCR,28.55106,77.25203
20280987,Haldiram's,3.6,Good,"2,102",8,4.2,"2,094",₹450 for two,₹200 for one,"Nehru Place, New Delhi","Plot-1, Ground Floor, Paras Cinema, District Centre, Nehru Place, New Delhi","North Indian, Chinese, South Indian, Street Food, Continental, Mithai, Beverages, Desserts",Delhi NCR,28.55082,77.2555
898,Sanjha Chulha,3.6,Good,23.6K,789,4.1,22.9K,"₹1,700 for two",₹200 for one,"Kailash Colony, New Delhi","A/31, Kailash Colony Market, Near Kailash Colony, New Delhi","North Indian, Mughlai, Biryani, Chinese, Rolls, Ice Cream, Shake, Beverages",Delhi NCR,28.55449,77.24097
18609628,Bikanervala,3.6,Good,18.4K,627,3.8,17.7K,₹500 for two,₹200 for one,"Saket, New Delhi","14 & 15, PVR Anupam, Community Centre, Saket, New Delhi","Mithai, North Indian, South Indian, Street Food, Fast Food, Juices, Beverages",Delhi NCR,28.52407,77.20674
20032655,Taco Bell,4.1,Very Good,"3,224",2,4.1,"3,222",₹300 for two,₹200 for one,"Kalkaji, New Delhi","Shop E 153, Ground Floor, Kalkaji, New Delhi","Mexican, Fast Food",Delhi NCR,28.53691,77.26103
18604863,Moolchand Parantha,4.2,Very Good,61K,961,4.4,60K,₹400 for two,₹200 for one,"Kalkaji, New Delhi","Shop 3, Krishna Market, Opposite Deshbandhu College, Kalkaji, New Delhi","North Indian, Momos, Beverages",Delhi NCR,28.53691,77.26103
20282797,Chowman,4.3,Very Good,"7,356","1,007",4.3,"6,349","₹1,400 for two",₹200 for one,"East of Kailash, New Delhi","Plot 20, Ground Floor, Near Community Center, East of Kailash, New Delhi","Chinese, Thai, Seafood, Sichuan, Desserts, Beverages",Delhi NCR,28.55635,77.24905
304783,Silver Spoon,3.8,Good,10.5K,179,3.8,10.3K,₹600 for two,₹100 for one,"Kalkaji, New Delhi","A 107, Double Storey, Kalkaji, New Delhi","North Indian, Mughlai, Rolls, Fast Food, Desserts",Delhi NCR,28.53691,77.26103
19358923,ETSU - Eurasian Kitchen,4.1,Very Good,"4,426",0,4.1,"4,426",₹750 for two,₹100 for one,"Greater Kailash 1 (GK1), New Delhi","Plot 113, Shopping Complex, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","Chinese, European, Asian, Italian, Continental, Japanese, Sushi, Salad",Delhi NCR,28.54759,77.24194
19933633,La Pino'z Pizza,3.9,Good,"5,360",163,3.6,"5,197",₹600 for two,₹100 for one,"Kalkaji, New Delhi","G-33, AB, Ground Floor, Kalkaji, New Delhi","Pizza, Pasta, Italian, Fast Food",Delhi NCR,28.53691,77.26103
19684350,The Burger Club,4.2,Very Good,11.9K,"3,439",4.3,"8,436",₹850 for two,₹100 for one,"Kalkaji, New Delhi","Shop G-1, E-11, Main Road, Kalkaji, New Delhi","Burger, Coffee, Beverages, Fast Food",Delhi NCR,28.53691,77.26103
18930447,Theobroma,4.4,Very Good,11.6K,191,4.4,11.4K,₹300 for two,₹100 for one,"M Block Market, Greater Kailash 2 (GK2), New Delhi","M-22, Ground Floor, M Block Marketi, Greater Kailash 2 (GK 2), New Delhi","Bakery, Desserts, Coffee",Delhi NCR,28.54932,77.23602
19824309,Cheesecake & Co.,4.4,Very Good,"6,224",0,4.4,"6,224",₹500 for two,₹100 for one,"Shahpur Jat, New Delhi","12-A, Ground Floor, DDA Flats, Shahpur Jat, New Delhi","Bakery, Fast Food, Beverages",Delhi NCR,28.54859,77.21395
702,Baskin Robbins - Ice Cream Desserts,4.1,Very Good,"5,111",168,4.4,"4,943",₹500 for two,₹100 for one,"M Block Market, Greater Kailash 1 (GK1), New Delhi","C-8, Hotel Solo Victoria, Near M Block Market, Main Road, Greater Kailash 1 (GK 1), New Delhi","Ice Cream, Desserts, Beverages",Delhi NCR,28.55014,77.23567
19136199,Call Chotu - Your Everyday Food Genie,4.2,Very Good,13.8K,0,4.2,13.8K,₹750 for two,₹100 for one,"Greater Kailash 1 (GK1), New Delhi","87/3, Zamrudpur, Near N Block, Greater Kailash 1 (GK 1), New Delhi","North Indian, Chinese, Fast Food, Street Food, Beverages",Delhi NCR,28.54759,77.24194
19555732,Layla's Shawarma & Middle Eastern Kitchen,4.3,Very Good,"6,929",0,4.3,"6,929","₹1,200 for two",₹100 for one,"Greater Kailash 1 (GK1), New Delhi","L-27, Ground Floor, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","Lebanese, Arabian, Middle Eastern",Delhi NCR,28.54759,77.24194
19848860,Crusty Culture - Artisan Pizzas,4.2,Very Good,"5,215",0,4.2,"5,215",₹800 for two,₹100 for one,"Lala Lajpat Rai Marg, New Delhi","Plot 110, Ground Floor, Dda Auto Complex, Zamrudpur, Greater Kailash 1 New Delhi, Lala Lajpat Rai Marg, New Delhi","Pizza, Italian, Salad, Pasta, Continental, Fast Food",Delhi NCR,28.60522,77.24016
18552969,Juggernaut,4.4,Very Good,"8,977","2,709",4.2,"6,268","₹1,200 for two",₹100 for one,"Kailash Colony, New Delhi","HS-16, Main Market, Kailash Colony, New Delhi","South Indian, North Indian, Fast Food, Street Food, Desserts, Bakery, Beverages, Cake",Delhi NCR,28.55449,77.24097
19124964,Nazeer Foods,3.6,Good,"2,260",55,3.9,"2,205","₹1,000 for two",₹250 for one,"The India Mall, New Friends Colony, New Delhi","H2B, Ground Floor, Kalkaji, New Delhi","North Indian, Mughlai, Biryani, Rolls, Chinese",Delhi NCR,28.57859,77.26873
18466435,Biryani By Kilo,4.2,Very Good,19.5K,0,4.2,19.5K,₹600 for two,₹250 for one,"Shahpur Jat, New Delhi","250, Shahpur Jat, New Delhi","Biryani, Hyderabadi, Kebab, North Indian, Ice Cream, Desserts",Delhi NCR,28.54859,77.21395
18462590,Kake Da Hotel,4.0,Very Good,13K,795,4.0,12.2K,"₹1,200 for two",₹250 for one,"Malviya Nagar, New Delhi","E 1/13, Ground Floor, Main Road, Malviya Nagar, New Delhi","North Indian, Mughlai, Chinese, Seafood, Rolls, Biryani",Delhi NCR,28.53387,77.20691
20073701,Nirula's,4.4,Very Good,745,0,4.4,745,₹500 for two,₹250 for one,"Greater Kailash 1 (GK1), New Delhi","Shop 3, C-44, Ground Floor, Greater Kailash 1 (GK 1), New Delhi","Desserts, Ice Cream, Shake, Beverages, Momos",Delhi NCR,28.54759,77.24194
302898,Punjabi Corner,3.5,Good,28.1K,291,3.8,27.8K,₹400 for two,₹250 for one,"Kalkaji, New Delhi","A 103 B, Double Storey, Kalkaji, New Delhi",North Indian,Delhi NCR,28.53691,77.26103
19213123,Burgerama,4.3,Very Good,11.5K,0,4.3,11.5K,₹600 for two,₹250 for one,"Greater Kailash 1 (GK1), New Delhi","96, Plot B, Ground Floor, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","Burger, Fast Food, Beverages",Delhi NCR,28.54759,77.24194
20372987,House Of Wok,4.3,Very Good,"1,331",0,4.3,"1,331",₹500 for two,₹250 for one,"Greater Kailash 1 (GK1), New Delhi","142, Ground Floor, Part A, Auto DDA Market, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","Chinese, Asian, Sushi, Thai, Desserts",Delhi NCR,28.54759,77.24194
19551915,Pot Pot - Yum Yum Indian Delivery,4.4,Very Good,"4,441",0,4.4,"4,441","₹1,500 for two",₹250 for one,"Greater Kailash 1 (GK1), New Delhi","24, Ground Floor, Community Centre, Zamrupur, Greater Kailash 1 (GK 1), New Delhi","North Indian, Mughlai, Street Food, Modern Indian, Biryani, Desserts",Delhi NCR,28.54759,77.24194
19711180,Punjabiya Di Hatti,4.2,Very Good,"1,837",0,4.2,"1,837",₹600 for two,₹250 for one,"Kalkaji, New Delhi","Shop 58, DDA flats, Mini Central Market, Kalkaji, New Delhi","North Indian, Chinese, Mughlai, Healthy Food, Beverages, Seafood, Momos, Sichuan",Delhi NCR,28.53691,77.26103
20451867,Masala Synergy,4.2,Very Good,"1,710",0,4.2,"1,710","₹1,000 for two",₹250 for one,"Greater Kailash 1 (GK1), New Delhi","39, 1st Floor, DDA Auto Complex, Greater Kailash 1 (GK 1), New Delhi","North Indian, Mughlai, Biryani",Delhi NCR,28.54759,77.24194
1368,Anupama Sweets,3.9,Good,"8,426",299,4.3,"8,127",₹400 for two,₹250 for one,"Kailash Colony, New Delhi","HS 13, Main Market, Kailash Colony, New Delhi","North Indian, South Indian, Chinese, Fast Food, Mithai, Shake, Beverages",Delhi NCR,28.55449,77.24097
20259246,H Palate,4.1,Very Good,438,109,4.1,329,"₹1,700 for two",₹350 for one,"Greater Kailash 1 (GK1), New Delhi","Shop 56, 1st Floor, M Block Market 1, Greater Kailash 1 (GK 1), New Delhi","Biryani, Hyderabadi, Andhra, Mughlai, South Indian, North Indian",Delhi NCR,28.54759,77.24194
19836349,Veerji Malai Chaap Wale,3.3,Average,"3,879",29,3.6,"3,850",₹300 for two,₹350 for one,"Kalkaji, New Delhi","59/1, Saroj Tower, Budh Baazar Road, Kalkaji, New Delhi","North Indian, Chinese, Rolls, Momos, Burger, Pasta, Beverages",Delhi NCR,28.53691,77.26103
18692610,Hira Sweets,3.9,Good,11.3K,319,4.2,11K,₹500 for two,₹350 for one,"Lajpat Nagar 2, New Delhi","J-2/B, Central Market, Lajpat Nagar 2, New Delhi","Mithai, North Indian, South Indian, Chinese, Pizza, Street Food, Ice Cream, Beverages",Delhi NCR,28.5657,77.24812
18869459,RollsKing,4.0,Very Good,11.3K,257,4.0,11K,₹400 for two,₹350 for one,"Kalkaji, New Delhi","Shop-47, First Floor, LS Site 37 And 38, Kalkaji, New Delhi","Rolls, Fast Food, North Indian",Delhi NCR,28.53691,77.26103
8959,Asian Haus - By Haus Delivery,4.2,Very Good,21.9K,0,4.2,21.9K,₹700 for two,₹350 for one,"East of Kailash, New Delhi","76/2, Garhi, Sant Nagar, East of Kailash, New Delhi","Asian, Chinese, Thai, Japanese, Seafood, Sushi",Delhi NCR,28.55635,77.24905
